//Input. Needs to be first e.g [I] replaced by click or tap,
MiniRacesFirstTimeDescription,"По завершении гонки вы попадёте в рейтинг минигонки и основной гонки. Сражайтесь с другими игроками в минигонке, и тогда по окончании гонки получите ещё больше наград!"
SharingCoop,Сыграйте со мной Bloons TD 6!
SharingChallenge,Сумеете ли пройти испытание Bloons TD 6?
btd6_racespass,Пропуск на гонки: {0}
btd6_racepass,Пропуск на 1 гонку
OdysseyCrewConfirmed,Команда подтверждена
OdysseyCrewModified,Команда изменена
Odysseys,Одиссеи
InviteReceivedTitle,Получено приглашение
ChallengeInviteReceivedDescription,Вам предлагается код испытания: {0}
CoopInviteReceivedDescription,Вас приглашают в игру: {0}
Join,Присоединиться
AccountPermissionRestriction,Данной учётной записи Xbox запрещено играть в совместные игры по сети.
AccountCommunityPermissionRestriction,Данной учётной записи Xbox запрещено просматривать или создавать материалы сообщества.
dont have bloons,Нет игры Bloons TD 6? Установите!
launch game,запустить игру
copy code,"Нажмите сюда, чтобы скопировать код."
game already opened,Игра уже запущена?
Psi,Пси
Psi Short Description,Обезьяна-псионик
Psi Description,Одарённая обезьянка Пси уничтожает шары изнутри силой разума.
Psi Level 1 Description,"Пси издаёт смертельную вибрацию, преодолевающую любое расстояние и препятствие и уничтожающую по шару за раз, включая камуфляжные."
Psi Level 2 Description,Псионические вибрации уничтожают шары быстрее обычного.
Psi Level 3 Description,"Психоудар: Пси выпускает силовую волну, надолго оглушающую шары поблизости."
Psi Level 4 Description,"Атака Пси может задеть другой шар, если он совсем близко к основной цели."
Psi Level 5 Description,Атакует чуть быстрее.
Psi Level 6 Description,Сила разума Пси пробивает свинцовые шары.
Psi Level 7 Description,"Психоудар бьёт дважды, и Пси теперь может уничтожать керамические шары."
Psi Level 8 Description,"Разрушительный резонанс заставляет шары, уничтоженные основной атакой Пси, повреждать шары поблизости."
Psi Level 9 Description,Разделение разума. Пси может атаковать по два разных шара.
Psi Level 10 Description,"Псионический вопль: Пси издаёт безмолвный вопль, повергающий шары в полный хаос."
Psi Level 11 Description,Псионические вибрации уничтожают шары ещё быстрее.
Psi Level 12 Description,Психоудар пульсирует трижды.
Psi Level 13 Description,Даже фиолетовые шары не могут устоять перед силой разума Пси.
Psi Level 14 Description,Сверхспособность Пси позволяет целиться в шары MOAB и уничтожать их.
Psi Level 15 Description,Разрушительный резонанс стал ещё разрушительнее.
