//Input. Needs to be first e.g [I] replaced by click or tap,
Deconstruction,Deconstruction
Pin,Pin
Sprockets,Sprockets
Cleansing Foam,Cleansing Foam
Double Gun,Double Gun
Sentry Expert,Sentry Expert
Overclock,Overclock
Bloon Trap,Bloon Trap
Sentry Paragon,Sentry Champion
Ultraboost,Ultraboost
XXXL Trap,XXXL Trap
,
Bigger Stacks,Bigger Stacks
Faster Production,Faster Production
Long Reach,Long Reach
White Hot Spikes,White Hot Spikes
Even Faster Production,Even Faster Production
Smart Spikes,Smart Spikes
Spiked Balls,Spiked Balls
MOAB SHREDR,MOAB SHREDR
Long Life Spikes,Long Life Spikes
Spiked Mines,Spiked Mines
Spike Storm,Spike Storm
Deadly Spikes,Deadly Spikes
Super Mines,Super Mines
Carpet of Spikes,Carpet of Spikes
Perma-Spike,Perma-Spike
,
Military Efficiency,Military Efficiency
Magic Sciences,Magic Sciences
Private Tuition,Private Tuition
Wider Influence,Wider Influence
Academic Network,Academic Network
Heroic Presence,Heroic Presence
M.A.S.H,M.A.S.H.
Wizards Library,Wizards Library
Heroic Academy,Heroic Academy
Military Barracks,Military Barracks
Magic Arcanum,Magic Arcanum
Power Hero Development (PhD),Power Hero Development (PhD)
Military HQ,Military HQ
Nexus Crucible,Nexus Crucible
Dynamic Duo,Dynamic Duo
,
Bigger Radius,Bigger Radius
Grow Blocker,Grow Blocker
Monkey Business,Monkey Business
Jungle Drums,Jungle Drums
Radar Scanner,Radar Scanner
Monkey Commerce,Monkey Commerce
Primary Training,Primary Training
Monkey Intelligence Bureau,Monkey Intelligence Bureau
Monkey Town,Monkey Town
Primary Mentoring,Primary Mentoring
Call to Arms,Call to Arms
Monkey City,Monkey City
Primary Expertise,Primary Expertise
Homeland Defense,Homeland Defense
Monkeyopolis,Monkeyopolis
,
//Power names,
SuperMonkeyStorm,Super Monkey Storm
MonkeyBoost,Monkey Boost
Thrive,Thrive
DartTime,Time Stop
CashDrop,Cash Drop
BananaFarmer,Banana Farmer
PortableLake,Portable Lake
Pontoon,Pontoon
RoadSpikes,Road Spikes
MoabMine,MOAB Mine
CamoTrap,Camo Trap
GlueTrap,Glue Trap
,
//Power descriptions,
SuperMonkeyStorm Description,It's a bird. It's a plane. It's a squadron of flying super-powered laser-beamin' monkeys who destroy every single Bloon on screen and do big damage to MOAB-Class Bloons.
MonkeyBoost Description,Let's turn it up to 11! All towers attack twice as fast for {0} seconds.
Thrive Description,Increase cash production from all of your towers and Bloon pops by {0}% for the rest of the round and the entire next round!
DartTime Description,"If sometimes things just move too quickly, use Time Stop to briefly halt all action so you can focus on managing your monkeys."
CashDrop Description,Need a quick cash top-up? Get Monkey Command to fire down one of these bad boys stacked with cash asap!
BananaFarmer Description,Tired of picking up all those Bananas yourself? So is this guy but at least he's paid to do it. Farmer will auto-gather all Bananas in his radius so you don't have to.
PortableLake Description,"Nowhere to float your boat? Smart monkeys know they can place a Portable Lake on land, allowing any water unit to be deployed within its waters."
Pontoon Description,"Place almost any land tower on water with the Pontoon! Deploy the pontoon on water, then place your land tower on top."
RoadSpikes Description,A huge stack of Road Spikes ready to lay down wherever you need them most!
MoabMine Description,A powerful mine that detects the presence of MOAB-Class Bloons and will explode causing lots of damage.
CamoTrap Description,"Monkey Engineering at its finest, this trap will remove Camo state from the first {0} Bloons that touch it."
GlueTrap Description,This sticky trap will slow the first {0} Bloons that go over it before it disappears.
,
//Upgrade Descriptions,
Sharp Shots Description,Can pop 1 extra Bloon per shot.
Quick Shots Description,Shoots 15% faster.
Long Range Darts Description,Makes the Dart Monkey shoot further than normal.
Razor Sharp Shots Description,Can pop 2 more Bloons per shot.
Very Quick Shots Description,Shoots 33% faster!
Enhanced Eyesight Description,Shoots even further and can detect Camo Bloons.
Spike-o-pult Description,"Converts the Dart Monkey into a Spike-o-pult that hurls a large spiked ball instead of darts. Good range, but slower attack speed. Each ball can pop lots of Bloons and rebounds off obstacles."
Triple Shot Description,Throws 3 darts at a time instead of 1.
Crossbow Description,Uses a long range Crossbow that can pop 3 layers of Bloon for every hit.
Juggernaut Description,Hurls a giant spiked ball that pops lead and excels at crushing Ceramic Bloons.
Super Monkey Fan Club Description,Super Monkey Fan Club Ability: Converts up to 10 nearby Dart Monkeys including himself into Super Monkeys for 15 seconds. Regular attack speed also increased.
Sharp Shooter Description,Sharp Shooter attacks faster and does powerful Crit shots every few shots that do a lot more damage.
Ultra-Juggernaut Description,Gigantic spiked ball splits twice into 6 Juggernaut balls for even more destructive power.
Plasma Monkey Fan Club Description,Elite membership of this club grants the Dart Monkeys even more power!
Crossbow Master Description,Crossbow Master shoots really fast and devastates most Bloon types with ease.
,
Improved Rangs Description,Can pop up to 8 Bloons per throw.
Faster Throwing Description,Throws boomerangs faster.
Long Range Rangs Description,Can throw boomerangs further than normal.
Glaives Description,Throws sharper and faster glaives instead of boomerangs.
Faster Rangs Description,Boomerangs fire and travel faster.
Red Hot Rangs Description,Boomerangs now pop Frozen and Lead Bloons and do more damage to all.
Glaive Ricochet Description,Glaives will bounce from Bloon to Bloon automatically and aggressively.
Bionc Boomerang Description,Replaces arm with a strong bionic arm that can throw boomerangs extremely fast and do more damage to MOAB class Bloons.
Kylie Boomerang Description,Throws heavy Kylie boomerangs that follow a straight path instead of curved.
M.O.A.R Glaives Description,Multiple Object Advanced Ricochet greatly enhances the already extraordinary powers of the Glaive Ricochet Monkey.
Turbo Charge Description,Turbo Charge ability: Makes this Monkey attack incredibly fast for 10 seconds.
MOAB Press Description,Heavy Kylie boomerang hits MOAB-Class Bloons multiple times per throw and sometimes knocks them back a short way along the path.
Glaive Lord Description,"Glaive Lord surrounds itself in 3 special glaives that shred anything that comes near. Glaive Lord's glaives now rip through MOAB-class Bloons, slowly tearing them apart from the inside."
Perma Charge Description,Perma Charge has permanent super fast attack speed. Ability increases the lethality even more.
MOAB Domination Description,Special knockback kylies trigger more often and do lots of extra damage.
,
Bigger Bombs Description,"Shoots larger bombs, they have a larger blast area and more popping power."
Faster Reload Description,Reloads faster.
Extra Range Description,Increases attack range.
Heavy Bombs Description,Heavy duty bombs can smash through 2 layers of Bloon at once and pop more Bloons.
Missile Launcher Description,"Exchanges bombs for missiles, which fire faster, fly faster, and increase range."
Frag Bombs Description,Explosions throw out sharp fragments that can pop more Bloons including Black Bloons.
Really Big Bombs Description,Huge bombs deal greater damage in a large area and allow Frags to pop more Bloons.
MOAB Mauler Description,MOAB Maulers do much more damage to MOAB-Class Bloons and ceramics.
Cluster Bombs Description,Throws out secondary bombs instead of sharp fragments every shot.
Bloon Impact Description,Explosions become so violent Bloons are stunned for a short time when they are hit. Range is increased and frags are even more effective.
MOAB Assassin Description,Assassinate MOAB Ability: Special missile flies out and does massive damage to MOAB class Bloons. Regular attack range and MOAB-class damage also increased.
Recursive Cluster Description,Every second shot the cluster bombs send out more cluster bombs for even more destruction.
Bloon Crush Description,Bloon shattering explosions do massive damage and can stun MOAB-Class Bloons.
MOAB Eliminator Description,Massive damage to MOABs and Assassinate ability deals 6x damage with a short cooldown.
Bomb Blitz Description,"Deals much more damage and gains the passive Bomb Storm Ability - when lives are lost, the Bomb Storm automatically triggers, which destroys all but the biggest of Bloons."
,
Faster Shooting Description,Shoots tacks faster.
Long Range Tacks Description,Tacks fly out further than normal.
More Tacks Description,"Shoots 10 tacks instead of 8, plus increases Ring of Fire damage."
Even Faster Shooting Description,Shoots tacks even faster.
Super Range Tacks Description,Even longer range tacks that can pop more Bloons.
Even More Tacks Description,Shoots out 12 tacks per shot and increases Ring of Fire damage further.
Hot Shots Description,Shoots superhot tacks that do extra damage and can pop Lead Bloons.
Blade Shooter Description,Switches tacks out for sharp blades that can pop up to 5 additional Bloons.
Tack Sprayer Description,Sprays out 16 tacks per volley.
Ring of Fire Description,Damages many more Bloons with a deadly ring of flame instead of tacks.
Blade Maelstrom Description,Blade Maelstrom ability: Covers the area in a storm of blades.
Overdrive Description,Shoots incredibly fast.
Inferno Ring Description,Deadly inferno of flame roasts Bloons into oblivion.
Super Maelstrom Description,Even more powerful Maelstrom ability and lasts longer.
The Tack Zone Description,"Many, many tacks."
,
Permafrost Description,Bloons move slowly even after thawing out.
Enhanced Freeze Description,Attacks faster and freezes for longer.
Larger Radius Description,Larger freeze area.
Metal Freeze Description,Can freeze and pop Lead and Camo Bloons.
Deep Freeze Description,Freezes through 2 layers of Bloon.
Re-Freeze Description,Can re-freeze Bloons that are already frozen.
Ice Shards Description,Razor sharp shards fly out when Frozen Bloons pop.
Arctic Wind Description,Greatly increases pierce & gains a super cold aura that slows Bloons and freezes water nearby.
Cryo Cannon Description,Shoots freezing bombs at Bloons over longer range.
Embrittlement Description,"Detects Camo Bloons and all Bloons including MOABs hit become brittle, taking extra damage for a short time and losing Camo & Regrow properties permanently."
Snowstorm Description,"Snowstorm Ability: Freezes all regular Bloons on screen, briefly freezes White, Zebra, and Camo, and slows MOAB-class."
Icicles Description,Frozen Bloons grow sharp icicles that can pop Bloons that touch them.
Super Brittle Description,Bloons take huge damage while frozen including MOAB-Class Bloons.
Absolute Zero Description,"Ability is so cold it freezes all regular Bloons for longer, including White, Zebra, and Camo, slows MOAB-class longer, and greatly increases the attack speed of all Ice Monkeys for the duration."
Icicle Impale Description,Shoots huge icicle spikes that do huge damage to MOAB-Class Bloons and freezes them.
,
Glue Soak Description,Glue soaks through all layers of Bloon.
Bigger Globs Description,Can coat 2 Bloons per shot.
Stickier Glue Description,Makes glue effect last much longer.
Corrosive Glue Description,Glued Bloons pop one layer every few seconds.
Glue Splatter Description,Splatters glue across up to 6 Bloons per shot.
Stronger Glue Description,Slows down Bloons even more.
Bloon Dissolver Description,Extreme solvents melt two layers every second.
Glue Hose Description,Shoots glue 3x as fast!
MOAB Glue Description,Improved glue formula allows it to stick to MOAB-Class Bloons.
Bloon Liquefier Description,Can glue one additional Bloon per shot and applies liquifying compounds that do 10 pops every second.
Glue Strike Description,"Glue Strike Ability: Glues all Bloons on screen, causing them to take more damage from all sources while it lasts"
Relentless Glue Description,Popped Bloons that were glued leave a blob of glue on the track.
The Bloon Solver Description,Bloons a problem? Here's the solution.
Glue Storm Description,Glue Storm ability pelts the whole screen over 15 seconds with glue. Glued Bloons take extra damage while glued.
Super Glue Description,Glue so strong it temporarily immobilizes all affected Bloons!
,
Full Metal Jacket Description,"Shots pop through 4 layers of bloon, and both bullets and shrapnel can pop Lead and Frozen Bloons."
Night Vision Goggles Description,Allows Sniper to detect and do an additional 2 damage to Camo Bloons.
Fast Firing Description,Shoots faster than normal.
Large Calibre Description,Shots can pop through 7 layers of Bloon.
Shrapnel Shot Description,Damaged bloons spray out a cone of sharp shrapnel.
Even Faster Firing Description,Shoots even faster!
Deadly Precision Description,"20 damage per shot, plus bonus damage to ceramics."
Bouncing Bullet Description,Shots bounce to new targets up to 3 times.
Semi-Automatic Description,Attacks 3x as fast!
Maim MOAB Description,Deals much more damage and immobilizes MOAB class bloons for a short time.
Supply Drop Description,Supply Drop Ability: drops a crate full of cash. Regular attack also damages Lead Bloons and increases Shrapnel popping power.
Full Auto Rifle Description,Fully automatic weapon with incredible popping power.
Cripple MOAB Description,Crippled MOABs are immobilized for longer and take extra damage from all other attacks.
Elite Sniper Description,Supply drop gives much more cash. Grants Elite targeting prio and faster reload to all snipers.
Elite Defender Description,A lost life gives this Sniper 4x attack speed for a short time in retaliation. Also attacks faster the further the Bloons are along the track.
,
Longer Range Description,Increases attack range.
Barbed Darts Description,Sub's darts can pop an additional 3 Bloons.
Twin Guns Description,Added twin gun doubles attack speed. Enhances Ballistic Missile and Bloontonium Reactor.
Advanced Intel Description,Allows long range targeting of Bloons in radius of your other towers.
Heat-tipped Darts Description,Heat tipped darts allow popping of Frozen and Lead Bloons.
Airburst Darts Description,Airburst darts split into 3 on impact for massive popping power. Further enhances Ballistic Missile and Bloontonium Reactor.
Submerge and Support Description,Adds Submerge targeting option that permanently reveals Camo bloons in its radius but does not attack while submerged.
